records.dateRep,records.day,records.month,records.year,records.cases,records.deaths,records.countriesAndTerritories,records.geoId,records.countryterritoryCode,records.popData2018,date,iso2
02/02/2020,2,2,2020,0,0,Switzerland,CH,CHE,8516543,2020-02-02,CH
01/02/2020,1,2,2020,0,0,Switzerland,CH,CHE,8516543,2020-02-01,CH
31/01/2020,31,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-31,CH
30/01/2020,30,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-30,CH
29/01/2020,29,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-29,CH
28/01/2020,28,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-28,CH
27/01/2020,27,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-27,CH
26/01/2020,26,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-26,CH
25/01/2020,25,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-25,CH
24/01/2020,24,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-24,CH
23/01/2020,23,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-23,CH
22/01/2020,22,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-22,CH
21/01/2020,21,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-21,CH
20/01/2020,20,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-20,CH
19/01/2020,19,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-19,CH
18/01/2020,18,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-18,CH
17/01/2020,17,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-17,CH
16/01/2020,16,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-16,CH
15/01/2020,15,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-15,CH
14/01/2020,14,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-14,CH
13/01/2020,13,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-13,CH
12/01/2020,12,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-12,CH
11/01/2020,11,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-11,CH
10/01/2020,10,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-10,CH
09/01/2020,9,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-09,CH
08/01/2020,8,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-08,CH
07/01/2020,7,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-07,CH
06/01/2020,6,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-06,CH
05/01/2020,5,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-05,CH
04/01/2020,4,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-04,CH
03/01/2020,3,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-03,CH
02/01/2020,2,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-02,CH
01/01/2020,1,1,2020,0,0,Switzerland,CH,CHE,8516543,2020-01-01,CH
31/12/2019,31,12,2019,0,0,Switzerland,CH,CHE,8516543,2019-12-31,CH
13/04/2020,13,4,2020,0,0,Syria,SY,SYR,16906283,2020-04-13,SY
12/04/2020,12,4,2020,6,0,Syria,SY,SYR,16906283,2020-04-12,SY
11/04/2020,11,4,2020,0,0,Syria,SY,SYR,16906283,2020-04-11,SY
10/04/2020,10,4,2020,0,0,Syria,SY,SYR,16906283,2020-04-10,SY
09/04/2020,9,4,2020,0,0,Syria,SY,SYR,16906283,2020-04-09,SY
08/04/2020,8,4,2020,0,0,Syria,SY,SYR,16906283,2020-04-08,SY
07/04/2020,7,4,2020,0,0,Syria,SY,SYR,16906283,2020-04-07,SY
06/04/2020,6,4,2020,3,0,Syria,SY,SYR,16906283,2020-04-06,SY
05/04/2020,5,4,2020,0,0,Syria,SY,SYR,16906283,2020-04-05,SY
04/04/2020,4,4,2020,0,0,Syria,SY,SYR,16906283,2020-04-04,SY
03/04/2020,3,4,2020,6,0,Syria,SY,SYR,16906283,2020-04-03,SY
02/04/2020,2,4,2020,0,0,Syria,SY,SYR,16906283,2020-04-02,SY
01/04/2020,1,4,2020,0,0,Syria,SY,SYR,16906283,2020-04-01,SY
31/03/2020,31,3,2020,1,1,Syria,SY,SYR,16906283,2020-03-31,SY
30/03/2020,30,3,2020,4,1,Syria,SY,SYR,16906283,2020-03-30,SY
29/03/2020,29,3,2020,0,0,Syria,SY,SYR,16906283,2020-03-29,SY
28/03/2020,28,3,2020,0,0,Syria,SY,SYR,16906283,2020-03-28,SY
27/03/2020,27,3,2020,4,0,Syria,SY,SYR,16906283,2020-03-27,SY
26/03/2020,26,3,2020,0,0,Syria,SY,SYR,16906283,2020-03-26,SY
25/03/2020,25,3,2020,0,0,Syria,SY,SYR,16906283,2020-03-25,SY
24/03/2020,24,3,2020,0,0,Syria,SY,SYR,16906283,2020-03-24,SY
23/03/2020,23,3,2020,1,0,Syria,SY,SYR,16906283,2020-03-23,SY
13/04/2020,13,4,2020,3,0,Taiwan,TW,TWN,23780452,2020-04-13,TW
12/04/2020,12,4,2020,5,1,Taiwan,TW,TWN,23780452,2020-04-12,TW
11/04/2020,11,4,2020,0,0,Taiwan,TW,TWN,23780452,2020-04-11,TW
10/04/2020,10,4,2020,1,0,Taiwan,TW,TWN,23780452,2020-04-10,TW
09/04/2020,9,4,2020,3,0,Taiwan,TW,TWN,23780452,2020-04-09,TW
08/04/2020,8,4,2020,3,0,Taiwan,TW,TWN,23780452,2020-04-08,TW
07/04/2020,7,4,2020,10,0,Taiwan,TW,TWN,23780452,2020-04-07,TW
06/04/2020,6,4,2020,0,0,Taiwan,TW,TWN,23780452,2020-04-06,TW
05/04/2020,5,4,2020,8,0,Taiwan,TW,TWN,23780452,2020-04-05,TW
04/04/2020,4,4,2020,16,0,Taiwan,TW,TWN,23780452,2020-04-04,TW
03/04/2020,3,4,2020,0,0,Taiwan,TW,TWN,23780452,2020-04-03,TW
02/04/2020,2,4,2020,17,0,Taiwan,TW,TWN,23780452,2020-04-02,TW
01/04/2020,1,4,2020,16,0,Taiwan,TW,TWN,23780452,2020-04-01,TW
31/03/2020,31,3,2020,0,0,Taiwan,TW,TWN,23780452,2020-03-31,TW
30/03/2020,30,3,2020,23,3,Taiwan,TW,TWN,23780452,2020-03-30,TW
29/03/2020,29,3,2020,16,0,Taiwan,TW,TWN,23780452,2020-03-29,TW
28/03/2020,28,3,2020,15,0,Taiwan,TW,TWN,23780452,2020-03-28,TW
27/03/2020,27,3,2020,17,0,Taiwan,TW,TWN,23780452,2020-03-27,TW
26/03/2020,26,3,2020,19,0,Taiwan,TW,TWN,23780452,2020-03-26,TW
25/03/2020,25,3,2020,21,0,Taiwan,TW,TWN,23780452,2020-03-25,TW
24/03/2020,24,3,2020,30,0,Taiwan,TW,TWN,23780452,2020-03-24,TW
23/03/2020,23,3,2020,12,0,Taiwan,TW,TWN,23780452,2020-03-23,TW
22/03/2020,22,3,2020,18,0,Taiwan,TW,TWN,23780452,2020-03-22,TW
21/03/2020,21,3,2020,27,1,Taiwan,TW,TWN,23780452,2020-03-21,TW
20/03/2020,20,3,2020,0,0,Taiwan,TW,TWN,23780452,2020-03-20,TW
19/03/2020,19,3,2020,31,0,Taiwan,TW,TWN,23780452,2020-03-19,TW
18/03/2020,18,3,2020,10,0,Taiwan,TW,TWN,23780452,2020-03-18,TW
17/03/2020,17,3,2020,8,0,Taiwan,TW,TWN,23780452,2020-03-17,TW
16/03/2020,16,3,2020,0,0,Taiwan,TW,TWN,23780452,2020-03-16,TW
15/03/2020,15,3,2020,6,0,Taiwan,TW,TWN,23780452,2020-03-15,TW
14/03/2020,14,3,2020,4,0,Taiwan,TW,TWN,23780452,2020-03-14,TW
13/03/2020,13,3,2020,1,0,Taiwan,TW,TWN,23780452,2020-03-13,TW
12/03/2020,12,3,2020,0,0,Taiwan,TW,TWN,23780452,2020-03-12,TW
11/03/2020,11,3,2020,3,0,Taiwan,TW,TWN,23780452,2020-03-11,TW
09/03/2020,9,3,2020,0,0,Taiwan,TW,TWN,23780452,2020-03-09,TW
08/03/2020,8,3,2020,0,0,Taiwan,TW,TWN,23780452,2020-03-08,TW
07/03/2020,7,3,2020,1,0,Taiwan,TW,TWN,23780452,2020-03-07,TW
06/03/2020,6,3,2020,2,0,Taiwan,TW,TWN,23780452,2020-03-06,TW
04/03/2020,4,3,2020,1,0,Taiwan,TW,TWN,23780452,2020-03-04,TW
03/03/2020,3,3,2020,1,0,Taiwan,TW,TWN,23780452,2020-03-03,TW
02/03/2020,2,3,2020,0,0,Taiwan,TW,TWN,23780452,2020-03-02,TW
01/03/2020,1,3,2020,1,0,Taiwan,TW,TWN,23780452,2020-03-01,TW
29/02/2020,29,2,2020,5,0,Taiwan,TW,TWN,23780452,2020-02-29,TW
28/02/2020,28,2,2020,2,0,Taiwan,TW,TWN,23780452,2020-02-28,TW
27/02/2020,27,2,2020,1,0,Taiwan,TW,TWN,23780452,2020-02-27,TW
26/02/2020,26,2,2020,1,0,Taiwan,TW,TWN,23780452,2020-02-26,TW
25/02/2020,25,2,2020,2,0,Taiwan,TW,TWN,23780452,2020-02-25,TW
24/02/2020,24,2,2020,2,0,Taiwan,TW,TWN,23780452,2020-02-24,TW
23/02/2020,23,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-23,TW
22/02/2020,22,2,2020,2,0,Taiwan,TW,TWN,23780452,2020-02-22,TW
21/02/2020,21,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-21,TW
20/02/2020,20,2,2020,2,0,Taiwan,TW,TWN,23780452,2020-02-20,TW
19/02/2020,19,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-19,TW
18/02/2020,18,2,2020,2,0,Taiwan,TW,TWN,23780452,2020-02-18,TW
17/02/2020,17,2,2020,2,1,Taiwan,TW,TWN,23780452,2020-02-17,TW
16/02/2020,16,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-16,TW
15/02/2020,15,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-15,TW
14/02/2020,14,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-14,TW
13/02/2020,13,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-13,TW
12/02/2020,12,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-12,TW
11/02/2020,11,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-11,TW
10/02/2020,10,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-10,TW
09/02/2020,9,2,2020,1,0,Taiwan,TW,TWN,23780452,2020-02-09,TW
08/02/2020,8,2,2020,1,0,Taiwan,TW,TWN,23780452,2020-02-08,TW
07/02/2020,7,2,2020,5,0,Taiwan,TW,TWN,23780452,2020-02-07,TW
06/02/2020,6,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-06,TW
05/02/2020,5,2,2020,1,0,Taiwan,TW,TWN,23780452,2020-02-05,TW
04/02/2020,4,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-04,TW
03/02/2020,3,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-03,TW
02/02/2020,2,2,2020,0,0,Taiwan,TW,TWN,23780452,2020-02-02,TW
01/02/2020,1,2,2020,1,0,Taiwan,TW,TWN,23780452,2020-02-01,TW
31/01/2020,31,1,2020,1,0,Taiwan,TW,TWN,23780452,2020-01-31,TW
30/01/2020,30,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-30,TW
29/01/2020,29,1,2020,1,0,Taiwan,TW,TWN,23780452,2020-01-29,TW
28/01/2020,28,1,2020,2,0,Taiwan,TW,TWN,23780452,2020-01-28,TW
27/01/2020,27,1,2020,2,0,Taiwan,TW,TWN,23780452,2020-01-27,TW
26/01/2020,26,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-26,TW
25/01/2020,25,1,2020,2,0,Taiwan,TW,TWN,23780452,2020-01-25,TW
24/01/2020,24,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-24,TW
23/01/2020,23,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-23,TW
22/01/2020,22,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-22,TW
21/01/2020,21,1,2020,1,0,Taiwan,TW,TWN,23780452,2020-01-21,TW
20/01/2020,20,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-20,TW
19/01/2020,19,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-19,TW
18/01/2020,18,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-18,TW
17/01/2020,17,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-17,TW
16/01/2020,16,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-16,TW
15/01/2020,15,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-15,TW
14/01/2020,14,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-14,TW
13/01/2020,13,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-13,TW
12/01/2020,12,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-12,TW
11/01/2020,11,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-11,TW
10/01/2020,10,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-10,TW
09/01/2020,9,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-09,TW
08/01/2020,8,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-08,TW
07/01/2020,7,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-07,TW
06/01/2020,6,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-06,TW
05/01/2020,5,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-05,TW
04/01/2020,4,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-04,TW
03/01/2020,3,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-03,TW
02/01/2020,2,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-02,TW
01/01/2020,1,1,2020,0,0,Taiwan,TW,TWN,23780452,2020-01-01,TW
31/12/2019,31,12,2019,0,0,Taiwan,TW,TWN,23780452,2019-12-31,TW
13/04/2020,13,4,2020,28,2,Thailand,TH,THA,69428524,2020-04-13,TH
12/04/2020,12,4,2020,33,3,Thailand,TH,THA,69428524,2020-04-12,TH
11/04/2020,11,4,2020,45,2,Thailand,TH,THA,69428524,2020-04-11,TH
10/04/2020,10,4,2020,50,1,Thailand,TH,THA,69428524,2020-04-10,TH
09/04/2020,9,4,2020,54,2,Thailand,TH,THA,69428524,2020-04-09,TH
08/04/2020,8,4,2020,111,4,Thailand,TH,THA,69428524,2020-04-08,TH
07/04/2020,7,4,2020,38,0,Thailand,TH,THA,69428524,2020-04-07,TH
06/04/2020,6,4,2020,51,3,Thailand,TH,THA,69428524,2020-04-06,TH
05/04/2020,5,4,2020,191,4,Thailand,TH,THA,69428524,2020-04-05,TH
04/04/2020,4,4,2020,103,4,Thailand,TH,THA,69428524,2020-04-04,TH
03/04/2020,3,4,2020,104,3,Thailand,TH,THA,69428524,2020-04-03,TH
02/04/2020,2,4,2020,120,2,Thailand,TH,THA,69428524,2020-04-02,TH
01/04/2020,1,4,2020,0,0,Thailand,TH,THA,69428524,2020-04-01,TH
31/03/2020,31,3,2020,263,3,Thailand,TH,THA,69428524,2020-03-31,TH
30/03/2020,30,3,2020,143,1,Thailand,TH,THA,69428524,2020-03-30,TH
29/03/2020,29,3,2020,109,1,Thailand,TH,THA,69428524,2020-03-29,TH
28/03/2020,28,3,2020,0,0,Thailand,TH,THA,69428524,2020-03-28,TH
27/03/2020,27,3,2020,91,1,Thailand,TH,THA,69428524,2020-03-27,TH
26/03/2020,26,3,2020,111,0,Thailand,TH,THA,69428524,2020-03-26,TH
25/03/2020,25,3,2020,107,0,Thailand,TH,THA,69428524,2020-03-25,TH
24/03/2020,24,3,2020,106,3,Thailand,TH,THA,69428524,2020-03-24,TH
23/03/2020,23,3,2020,122,0,Thailand,TH,THA,69428524,2020-03-23,TH
22/03/2020,22,3,2020,233,0,Thailand,TH,THA,69428524,2020-03-22,TH
21/03/2020,21,3,2020,154,0,Thailand,TH,THA,69428524,2020-03-21,TH
20/03/2020,20,3,2020,35,0,Thailand,TH,THA,69428524,2020-03-20,TH
19/03/2020,19,3,2020,0,0,Thailand,TH,THA,69428524,2020-03-19,TH
18/03/2020,18,3,2020,0,0,Thailand,TH,THA,69428524,2020-03-18,TH
17/03/2020,17,3,2020,63,0,Thailand,TH,THA,69428524,2020-03-17,TH
16/03/2020,16,3,2020,32,0,Thailand,TH,THA,69428524,2020-03-16,TH
15/03/2020,15,3,2020,0,0,Thailand,TH,THA,69428524,2020-03-15,TH
14/03/2020,14,3,2020,12,0,Thailand,TH,THA,69428524,2020-03-14,TH
12/03/2020,12,3,2020,11,0,Thailand,TH,THA,69428524,2020-03-12,TH
11/03/2020,11,3,2020,9,0,Thailand,TH,THA,69428524,2020-03-11,TH
07/03/2020,7,3,2020,3,0,Thailand,TH,THA,69428524,2020-03-07,TH
05/03/2020,5,3,2020,4,0,Thailand,TH,THA,69428524,2020-03-05,TH
02/03/2020,2,3,2020,1,0,Thailand,TH,THA,69428524,2020-03-02,TH
01/03/2020,1,3,2020,0,1,Thailand,TH,THA,69428524,2020-03-01,TH
29/02/2020,29,2,2020,2,0,Thailand,TH,THA,69428524,2020-02-29,TH
28/02/2020,28,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-28,TH
27/02/2020,27,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-27,TH
26/02/2020,26,2,2020,3,0,Thailand,TH,THA,69428524,2020-02-26,TH
25/02/2020,25,2,2020,2,0,Thailand,TH,THA,69428524,2020-02-25,TH
24/02/2020,24,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-24,TH
23/02/2020,23,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-23,TH
22/02/2020,22,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-22,TH
21/02/2020,21,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-21,TH
20/02/2020,20,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-20,TH
19/02/2020,19,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-19,TH
18/02/2020,18,2,2020,1,0,Thailand,TH,THA,69428524,2020-02-18,TH
17/02/2020,17,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-17,TH
16/02/2020,16,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-16,TH
15/02/2020,15,2,2020,1,0,Thailand,TH,THA,69428524,2020-02-15,TH
14/02/2020,14,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-14,TH
13/02/2020,13,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-13,TH
12/02/2020,12,2,2020,1,0,Thailand,TH,THA,69428524,2020-02-12,TH
11/02/2020,11,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-11,TH
10/02/2020,10,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-10,TH
09/02/2020,9,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-09,TH
08/02/2020,8,2,2020,7,0,Thailand,TH,THA,69428524,2020-02-08,TH
07/02/2020,7,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-07,TH
06/02/2020,6,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-06,TH
05/02/2020,5,2,2020,6,0,Thailand,TH,THA,69428524,2020-02-05,TH
04/02/2020,4,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-04,TH
03/02/2020,3,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-03,TH
02/02/2020,2,2,2020,0,0,Thailand,TH,THA,69428524,2020-02-02,TH
01/02/2020,1,2,2020,5,0,Thailand,TH,THA,69428524,2020-02-01,TH
31/01/2020,31,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-31,TH
30/01/2020,30,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-30,TH
29/01/2020,29,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-29,TH
28/01/2020,28,1,2020,6,0,Thailand,TH,THA,69428524,2020-01-28,TH
27/01/2020,27,1,2020,3,0,Thailand,TH,THA,69428524,2020-01-27,TH
26/01/2020,26,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-26,TH
25/01/2020,25,1,2020,1,0,Thailand,TH,THA,69428524,2020-01-25,TH
24/01/2020,24,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-24,TH
23/01/2020,23,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-23,TH
22/01/2020,22,1,2020,2,0,Thailand,TH,THA,69428524,2020-01-22,TH
21/01/2020,21,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-21,TH
20/01/2020,20,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-20,TH
19/01/2020,19,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-19,TH
18/01/2020,18,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-18,TH
17/01/2020,17,1,2020,1,0,Thailand,TH,THA,69428524,2020-01-17,TH
16/01/2020,16,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-16,TH
15/01/2020,15,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-15,TH
14/01/2020,14,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-14,TH
13/01/2020,13,1,2020,1,0,Thailand,TH,THA,69428524,2020-01-13,TH
12/01/2020,12,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-12,TH
11/01/2020,11,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-11,TH
10/01/2020,10,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-10,TH
09/01/2020,9,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-09,TH
08/01/2020,8,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-08,TH
07/01/2020,7,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-07,TH
06/01/2020,6,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-06,TH
05/01/2020,5,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-05,TH
04/01/2020,4,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-04,TH
03/01/2020,3,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-03,TH
02/01/2020,2,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-02,TH
01/01/2020,1,1,2020,0,0,Thailand,TH,THA,69428524,2020-01-01,TH
31/12/2019,31,12,2019,0,0,Thailand,TH,THA,69428524,2019-12-31,TH
13/04/2020,13,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-13,TL
12/04/2020,12,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-12,TL
11/04/2020,11,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-11,TL
10/04/2020,10,4,2020,1,0,Timor_Leste,TL,TLS,1267972,2020-04-10,TL
09/04/2020,9,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-09,TL
08/04/2020,8,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-08,TL
07/04/2020,7,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-07,TL
06/04/2020,6,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-06,TL
05/04/2020,5,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-05,TL
04/04/2020,4,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-04,TL
03/04/2020,3,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-03,TL
02/04/2020,2,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-02,TL
01/04/2020,1,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-01,TL
31/03/2020,31,3,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-03-31,TL
30/03/2020,30,3,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-03-30,TL
29/03/2020,29,3,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-03-29,TL
28/03/2020,28,3,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-03-28,TL
27/03/2020,27,3,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-03-27,TL
26/03/2020,26,3,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-03-26,TL
25/03/2020,25,3,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-03-25,TL
24/03/2020,24,3,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-03-24,TL
23/03/2020,23,3,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-03-23,TL
22/03/2020,22,3,2020,1,0,Timor_Leste,TL,TLS,1267972,2020-03-22,TL
13/04/2020,13,4,2020,0,0,Togo,TG,TGO,7889094,2020-04-13,TG
12/04/2020,12,4,2020,0,0,Togo,TG,TGO,7889094,2020-04-12,TG
11/04/2020,11,4,2020,3,0,Togo,TG,TGO,7889094,2020-04-11,TG
10/04/2020,10,4,2020,3,0,Togo,TG,TGO,7889094,2020-04-10,TG
09/04/2020,9,4,2020,5,0,Togo,TG,TGO,7889094,2020-04-09,TG
08/04/2020,8,4,2020,7,0,Togo,TG,TGO,7889094,2020-04-08,TG
07/04/2020,7,4,2020,14,0,Togo,TG,TGO,7889094,2020-04-07,TG
06/04/2020,6,4,2020,3,0,Togo,TG,TGO,7889094,2020-04-06,TG
05/04/2020,5,4,2020,1,0,Togo,TG,TGO,7889094,2020-04-05,TG
04/04/2020,4,4,2020,1,1,Togo,TG,TGO,7889094,2020-04-04,TG
03/04/2020,3,4,2020,3,0,Togo,TG,TGO,7889094,2020-04-03,TG
02/04/2020,2,4,2020,2,1,Togo,TG,TGO,7889094,2020-04-02,TG
01/04/2020,1,4,2020,0,0,Togo,TG,TGO,7889094,2020-04-01,TG
31/03/2020,31,3,2020,4,0,Togo,TG,TGO,7889094,2020-03-31,TG
30/03/2020,30,3,2020,2,0,Togo,TG,TGO,7889094,2020-03-30,TG
29/03/2020,29,3,2020,3,0,Togo,TG,TGO,7889094,2020-03-29,TG
28/03/2020,28,3,2020,1,1,Togo,TG,TGO,7889094,2020-03-28,TG
27/03/2020,27,3,2020,1,0,Togo,TG,TGO,7889094,2020-03-27,TG
26/03/2020,26,3,2020,5,0,Togo,TG,TGO,7889094,2020-03-26,TG
25/03/2020,25,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-25,TG
24/03/2020,24,3,2020,3,0,Togo,TG,TGO,7889094,2020-03-24,TG
23/03/2020,23,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-23,TG
22/03/2020,22,3,2020,6,0,Togo,TG,TGO,7889094,2020-03-22,TG
21/03/2020,21,3,2020,8,0,Togo,TG,TGO,7889094,2020-03-21,TG
20/03/2020,20,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-20,TG
19/03/2020,19,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-19,TG
18/03/2020,18,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-18,TG
17/03/2020,17,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-17,TG
16/03/2020,16,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-16,TG
15/03/2020,15,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-15,TG
07/03/2020,7,3,2020,1,0,Togo,TG,TGO,7889094,2020-03-07,TG
13/04/2020,13,4,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-13,TT
12/04/2020,12,4,2020,3,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-12,TT
11/04/2020,11,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-11,TT
