records.dateRep,records.day,records.month,records.year,records.cases,records.deaths,records.countriesAndTerritories,records.geoId,records.countryterritoryCode,records.popData2018,date,iso2,iso3,cname
31/03/2020,31,3,2020,666,17,Philippines,PH,PHL,106651922,2020-03-31,PH,PHL,Philippines
30/03/2020,30,3,2020,343,3,Philippines,PH,PHL,106651922,2020-03-30,PH,PHL,Philippines
29/03/2020,29,3,2020,272,14,Philippines,PH,PHL,106651922,2020-03-29,PH,PHL,Philippines
28/03/2020,28,3,2020,96,9,Philippines,PH,PHL,106651922,2020-03-28,PH,PHL,Philippines
27/03/2020,27,3,2020,71,7,Philippines,PH,PHL,106651922,2020-03-27,PH,PHL,Philippines
26/03/2020,26,3,2020,84,3,Philippines,PH,PHL,106651922,2020-03-26,PH,PHL,Philippines
25/03/2020,25,3,2020,90,2,Philippines,PH,PHL,106651922,2020-03-25,PH,PHL,Philippines
24/03/2020,24,3,2020,82,8,Philippines,PH,PHL,106651922,2020-03-24,PH,PHL,Philippines
23/03/2020,23,3,2020,0,0,Philippines,PH,PHL,106651922,2020-03-23,PH,PHL,Philippines
22/03/2020,22,3,2020,150,7,Philippines,PH,PHL,106651922,2020-03-22,PH,PHL,Philippines
21/03/2020,21,3,2020,0,0,Philippines,PH,PHL,106651922,2020-03-21,PH,PHL,Philippines
20/03/2020,20,3,2020,28,1,Philippines,PH,PHL,106651922,2020-03-20,PH,PHL,Philippines
19/03/2020,19,3,2020,15,3,Philippines,PH,PHL,106651922,2020-03-19,PH,PHL,Philippines
18/03/2020,18,3,2020,45,2,Philippines,PH,PHL,106651922,2020-03-18,PH,PHL,Philippines
17/03/2020,17,3,2020,2,0,Philippines,PH,PHL,106651922,2020-03-17,PH,PHL,Philippines
16/03/2020,16,3,2020,29,6,Philippines,PH,PHL,106651922,2020-03-16,PH,PHL,Philippines
15/03/2020,15,3,2020,47,0,Philippines,PH,PHL,106651922,2020-03-15,PH,PHL,Philippines
14/03/2020,14,3,2020,12,4,Philippines,PH,PHL,106651922,2020-03-14,PH,PHL,Philippines
13/03/2020,13,3,2020,3,0,Philippines,PH,PHL,106651922,2020-03-13,PH,PHL,Philippines
12/03/2020,12,3,2020,16,1,Philippines,PH,PHL,106651922,2020-03-12,PH,PHL,Philippines
11/03/2020,11,3,2020,0,0,Philippines,PH,PHL,106651922,2020-03-11,PH,PHL,Philippines
10/03/2020,10,3,2020,23,0,Philippines,PH,PHL,106651922,2020-03-10,PH,PHL,Philippines
09/03/2020,9,3,2020,4,0,Philippines,PH,PHL,106651922,2020-03-09,PH,PHL,Philippines
08/03/2020,8,3,2020,1,0,Philippines,PH,PHL,106651922,2020-03-08,PH,PHL,Philippines
07/03/2020,7,3,2020,2,0,Philippines,PH,PHL,106651922,2020-03-07,PH,PHL,Philippines
02/03/2020,2,3,2020,0,0,Philippines,PH,PHL,106651922,2020-03-02,PH,PHL,Philippines
01/03/2020,1,3,2020,0,0,Philippines,PH,PHL,106651922,2020-03-01,PH,PHL,Philippines
29/02/2020,29,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-29,PH,PHL,Philippines
28/02/2020,28,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-28,PH,PHL,Philippines
27/02/2020,27,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-27,PH,PHL,Philippines
26/02/2020,26,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-26,PH,PHL,Philippines
25/02/2020,25,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-25,PH,PHL,Philippines
24/02/2020,24,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-24,PH,PHL,Philippines
23/02/2020,23,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-23,PH,PHL,Philippines
22/02/2020,22,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-22,PH,PHL,Philippines
21/02/2020,21,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-21,PH,PHL,Philippines
20/02/2020,20,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-20,PH,PHL,Philippines
19/02/2020,19,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-19,PH,PHL,Philippines
18/02/2020,18,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-18,PH,PHL,Philippines
17/02/2020,17,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-17,PH,PHL,Philippines
16/02/2020,16,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-16,PH,PHL,Philippines
15/02/2020,15,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-15,PH,PHL,Philippines
14/02/2020,14,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-14,PH,PHL,Philippines
13/02/2020,13,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-13,PH,PHL,Philippines
12/02/2020,12,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-12,PH,PHL,Philippines
11/02/2020,11,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-11,PH,PHL,Philippines
10/02/2020,10,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-10,PH,PHL,Philippines
09/02/2020,9,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-09,PH,PHL,Philippines
08/02/2020,8,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-08,PH,PHL,Philippines
07/02/2020,7,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-07,PH,PHL,Philippines
06/02/2020,6,2,2020,1,0,Philippines,PH,PHL,106651922,2020-02-06,PH,PHL,Philippines
05/02/2020,5,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-05,PH,PHL,Philippines
04/02/2020,4,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-04,PH,PHL,Philippines
03/02/2020,3,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-03,PH,PHL,Philippines
02/02/2020,2,2,2020,1,1,Philippines,PH,PHL,106651922,2020-02-02,PH,PHL,Philippines
01/02/2020,1,2,2020,0,0,Philippines,PH,PHL,106651922,2020-02-01,PH,PHL,Philippines
31/01/2020,31,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-31,PH,PHL,Philippines
30/01/2020,30,1,2020,1,0,Philippines,PH,PHL,106651922,2020-01-30,PH,PHL,Philippines
29/01/2020,29,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-29,PH,PHL,Philippines
28/01/2020,28,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-28,PH,PHL,Philippines
27/01/2020,27,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-27,PH,PHL,Philippines
26/01/2020,26,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-26,PH,PHL,Philippines
25/01/2020,25,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-25,PH,PHL,Philippines
24/01/2020,24,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-24,PH,PHL,Philippines
23/01/2020,23,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-23,PH,PHL,Philippines
22/01/2020,22,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-22,PH,PHL,Philippines
21/01/2020,21,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-21,PH,PHL,Philippines
20/01/2020,20,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-20,PH,PHL,Philippines
19/01/2020,19,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-19,PH,PHL,Philippines
18/01/2020,18,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-18,PH,PHL,Philippines
17/01/2020,17,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-17,PH,PHL,Philippines
16/01/2020,16,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-16,PH,PHL,Philippines
15/01/2020,15,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-15,PH,PHL,Philippines
14/01/2020,14,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-14,PH,PHL,Philippines
13/01/2020,13,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-13,PH,PHL,Philippines
12/01/2020,12,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-12,PH,PHL,Philippines
11/01/2020,11,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-11,PH,PHL,Philippines
10/01/2020,10,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-10,PH,PHL,Philippines
09/01/2020,9,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-09,PH,PHL,Philippines
08/01/2020,8,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-08,PH,PHL,Philippines
07/01/2020,7,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-07,PH,PHL,Philippines
06/01/2020,6,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-06,PH,PHL,Philippines
05/01/2020,5,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-05,PH,PHL,Philippines
04/01/2020,4,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-04,PH,PHL,Philippines
03/01/2020,3,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-03,PH,PHL,Philippines
02/01/2020,2,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-02,PH,PHL,Philippines
01/01/2020,1,1,2020,0,0,Philippines,PH,PHL,106651922,2020-01-01,PH,PHL,Philippines
31/12/2019,31,12,2019,0,0,Philippines,PH,PHL,106651922,2019-12-31,PH,PHL,Philippines
13/04/2020,13,4,2020,318,24,Poland,PL,POL,37978548,2020-04-13,PL,POL,Poland
12/04/2020,12,4,2020,401,27,Poland,PL,POL,37978548,2020-04-12,PL,POL,Poland
11/04/2020,11,4,2020,380,7,Poland,PL,POL,37978548,2020-04-11,PL,POL,Poland
10/04/2020,10,4,2020,370,15,Poland,PL,POL,37978548,2020-04-10,PL,POL,Poland
09/04/2020,9,4,2020,357,30,Poland,PL,POL,37978548,2020-04-09,PL,POL,Poland
08/04/2020,8,4,2020,435,22,Poland,PL,POL,37978548,2020-04-08,PL,POL,Poland
07/04/2020,7,4,2020,311,13,Poland,PL,POL,37978548,2020-04-07,PL,POL,Poland
06/04/2020,6,4,2020,475,15,Poland,PL,POL,37978548,2020-04-06,PL,POL,Poland
05/04/2020,5,4,2020,244,8,Poland,PL,POL,37978548,2020-04-05,PL,POL,Poland
04/04/2020,4,4,2020,437,14,Poland,PL,POL,37978548,2020-04-04,PL,POL,Poland
03/04/2020,3,4,2020,392,14,Poland,PL,POL,37978548,2020-04-03,PL,POL,Poland
02/04/2020,2,4,2020,243,10,Poland,PL,POL,37978548,2020-04-02,PL,POL,Poland
01/04/2020,1,4,2020,256,2,Poland,PL,POL,37978548,2020-04-01,PL,POL,Poland
31/03/2020,31,3,2020,193,9,Poland,PL,POL,37978548,2020-03-31,PL,POL,Poland
30/03/2020,30,3,2020,224,4,Poland,PL,POL,37978548,2020-03-30,PL,POL,Poland
29/03/2020,29,3,2020,249,2,Poland,PL,POL,37978548,2020-03-29,PL,POL,Poland
28/03/2020,28,3,2020,168,0,Poland,PL,POL,37978548,2020-03-28,PL,POL,Poland
27/03/2020,27,3,2020,170,2,Poland,PL,POL,37978548,2020-03-27,PL,POL,Poland
26/03/2020,26,3,2020,150,4,Poland,PL,POL,37978548,2020-03-26,PL,POL,Poland
25/03/2020,25,3,2020,152,2,Poland,PL,POL,37978548,2020-03-25,PL,POL,Poland
24/03/2020,24,3,2020,115,1,Poland,PL,POL,37978548,2020-03-24,PL,POL,Poland
23/03/2020,23,3,2020,98,2,Poland,PL,POL,37978548,2020-03-23,PL,POL,Poland
22/03/2020,22,3,2020,111,0,Poland,PL,POL,37978548,2020-03-22,PL,POL,Poland
21/03/2020,21,3,2020,70,0,Poland,PL,POL,37978548,2020-03-21,PL,POL,Poland
20/03/2020,20,3,2020,68,0,Poland,PL,POL,37978548,2020-03-20,PL,POL,Poland
19/03/2020,19,3,2020,49,0,Poland,PL,POL,37978548,2020-03-19,PL,POL,Poland
18/03/2020,18,3,2020,61,1,Poland,PL,POL,37978548,2020-03-18,PL,POL,Poland
17/03/2020,17,3,2020,52,1,Poland,PL,POL,37978548,2020-03-17,PL,POL,Poland
16/03/2020,16,3,2020,21,0,Poland,PL,POL,37978548,2020-03-16,PL,POL,Poland
15/03/2020,15,3,2020,36,1,Poland,PL,POL,37978548,2020-03-15,PL,POL,Poland
14/03/2020,14,3,2020,19,1,Poland,PL,POL,37978548,2020-03-14,PL,POL,Poland
13/03/2020,13,3,2020,18,1,Poland,PL,POL,37978548,2020-03-13,PL,POL,Poland
12/03/2020,12,3,2020,9,0,Poland,PL,POL,37978548,2020-03-12,PL,POL,Poland
11/03/2020,11,3,2020,5,0,Poland,PL,POL,37978548,2020-03-11,PL,POL,Poland
10/03/2020,10,3,2020,6,0,Poland,PL,POL,37978548,2020-03-10,PL,POL,Poland
09/03/2020,9,3,2020,5,0,Poland,PL,POL,37978548,2020-03-09,PL,POL,Poland
08/03/2020,8,3,2020,1,0,Poland,PL,POL,37978548,2020-03-08,PL,POL,Poland
07/03/2020,7,3,2020,4,0,Poland,PL,POL,37978548,2020-03-07,PL,POL,Poland
04/03/2020,4,3,2020,1,0,Poland,PL,POL,37978548,2020-03-04,PL,POL,Poland
13/04/2020,13,4,2020,598,34,Portugal,PT,PRT,10281762,2020-04-13,PT,PRT,Portugal
12/04/2020,12,4,2020,515,35,Portugal,PT,PRT,10281762,2020-04-12,PT,PRT,Portugal
11/04/2020,11,4,2020,1516,26,Portugal,PT,PRT,10281762,2020-04-11,PT,PRT,Portugal
10/04/2020,10,4,2020,815,29,Portugal,PT,PRT,10281762,2020-04-10,PT,PRT,Portugal
09/04/2020,9,4,2020,699,35,Portugal,PT,PRT,10281762,2020-04-09,PT,PRT,Portugal
08/04/2020,8,4,2020,712,34,Portugal,PT,PRT,10281762,2020-04-08,PT,PRT,Portugal
07/04/2020,7,4,2020,452,16,Portugal,PT,PRT,10281762,2020-04-07,PT,PRT,Portugal
06/04/2020,6,4,2020,754,29,Portugal,PT,PRT,10281762,2020-04-06,PT,PRT,Portugal
05/04/2020,5,4,2020,638,20,Portugal,PT,PRT,10281762,2020-04-05,PT,PRT,Portugal
04/04/2020,4,4,2020,852,37,Portugal,PT,PRT,10281762,2020-04-04,PT,PRT,Portugal
03/04/2020,3,4,2020,783,22,Portugal,PT,PRT,10281762,2020-04-03,PT,PRT,Portugal
02/04/2020,2,4,2020,808,27,Portugal,PT,PRT,10281762,2020-04-02,PT,PRT,Portugal
01/04/2020,1,4,2020,1035,20,Portugal,PT,PRT,10281762,2020-04-01,PT,PRT,Portugal
31/03/2020,31,3,2020,446,21,Portugal,PT,PRT,10281762,2020-03-31,PT,PRT,Portugal
30/03/2020,30,3,2020,792,19,Portugal,PT,PRT,10281762,2020-03-30,PT,PRT,Portugal
29/03/2020,29,3,2020,902,24,Portugal,PT,PRT,10281762,2020-03-29,PT,PRT,Portugal
28/03/2020,28,3,2020,724,16,Portugal,PT,PRT,10281762,2020-03-28,PT,PRT,Portugal
27/03/2020,27,3,2020,549,17,Portugal,PT,PRT,10281762,2020-03-27,PT,PRT,Portugal
26/03/2020,26,3,2020,633,10,Portugal,PT,PRT,10281762,2020-03-26,PT,PRT,Portugal
25/03/2020,25,3,2020,302,10,Portugal,PT,PRT,10281762,2020-03-25,PT,PRT,Portugal
24/03/2020,24,3,2020,460,9,Portugal,PT,PRT,10281762,2020-03-24,PT,PRT,Portugal
23/03/2020,23,3,2020,320,2,Portugal,PT,PRT,10281762,2020-03-23,PT,PRT,Portugal
22/03/2020,22,3,2020,260,6,Portugal,PT,PRT,10281762,2020-03-22,PT,PRT,Portugal
21/03/2020,21,3,2020,235,3,Portugal,PT,PRT,10281762,2020-03-21,PT,PRT,Portugal
20/03/2020,20,3,2020,143,1,Portugal,PT,PRT,10281762,2020-03-20,PT,PRT,Portugal
19/03/2020,19,3,2020,194,1,Portugal,PT,PRT,10281762,2020-03-19,PT,PRT,Portugal
18/03/2020,18,3,2020,117,1,Portugal,PT,PRT,10281762,2020-03-18,PT,PRT,Portugal
17/03/2020,17,3,2020,86,0,Portugal,PT,PRT,10281762,2020-03-17,PT,PRT,Portugal
16/03/2020,16,3,2020,76,0,Portugal,PT,PRT,10281762,2020-03-16,PT,PRT,Portugal
15/03/2020,15,3,2020,57,0,Portugal,PT,PRT,10281762,2020-03-15,PT,PRT,Portugal
14/03/2020,14,3,2020,34,0,Portugal,PT,PRT,10281762,2020-03-14,PT,PRT,Portugal
13/03/2020,13,3,2020,19,0,Portugal,PT,PRT,10281762,2020-03-13,PT,PRT,Portugal
12/03/2020,12,3,2020,18,0,Portugal,PT,PRT,10281762,2020-03-12,PT,PRT,Portugal
11/03/2020,11,3,2020,2,0,Portugal,PT,PRT,10281762,2020-03-11,PT,PRT,Portugal
10/03/2020,10,3,2020,9,0,Portugal,PT,PRT,10281762,2020-03-10,PT,PRT,Portugal
09/03/2020,9,3,2020,9,0,Portugal,PT,PRT,10281762,2020-03-09,PT,PRT,Portugal
08/03/2020,8,3,2020,8,0,Portugal,PT,PRT,10281762,2020-03-08,PT,PRT,Portugal
07/03/2020,7,3,2020,4,0,Portugal,PT,PRT,10281762,2020-03-07,PT,PRT,Portugal
06/03/2020,6,3,2020,4,0,Portugal,PT,PRT,10281762,2020-03-06,PT,PRT,Portugal
05/03/2020,5,3,2020,1,0,Portugal,PT,PRT,10281762,2020-03-05,PT,PRT,Portugal
04/03/2020,4,3,2020,2,0,Portugal,PT,PRT,10281762,2020-03-04,PT,PRT,Portugal
03/03/2020,3,3,2020,2,0,Portugal,PT,PRT,10281762,2020-03-03,PT,PRT,Portugal
13/04/2020,13,4,2020,109,2,Puerto_Rico,PR,PRI,3195153,2020-04-13,PR,PRI,Puerto Rico
12/04/2020,12,4,2020,63,3,Puerto_Rico,PR,PRI,3195153,2020-04-12,PR,PRI,Puerto Rico
11/04/2020,11,4,2020,42,6,Puerto_Rico,PR,PRI,3195153,2020-04-11,PR,PRI,Puerto Rico
10/04/2020,10,4,2020,63,9,Puerto_Rico,PR,PRI,3195153,2020-04-10,PR,PRI,Puerto Rico
09/04/2020,9,4,2020,47,1,Puerto_Rico,PR,PRI,3195153,2020-04-09,PR,PRI,Puerto Rico
08/04/2020,8,4,2020,60,2,Puerto_Rico,PR,PRI,3195153,2020-04-08,PR,PRI,Puerto Rico
07/04/2020,7,4,2020,38,1,Puerto_Rico,PR,PRI,3195153,2020-04-07,PR,PRI,Puerto Rico
06/04/2020,6,4,2020,23,2,Puerto_Rico,PR,PRI,3195153,2020-04-06,PR,PRI,Puerto Rico
05/04/2020,5,4,2020,74,3,Puerto_Rico,PR,PRI,3195153,2020-04-05,PR,PRI,Puerto Rico
04/04/2020,4,4,2020,62,3,Puerto_Rico,PR,PRI,3195153,2020-04-04,PR,PRI,Puerto Rico
03/04/2020,3,4,2020,30,1,Puerto_Rico,PR,PRI,3195153,2020-04-03,PR,PRI,Puerto Rico
02/04/2020,2,4,2020,47,3,Puerto_Rico,PR,PRI,3195153,2020-04-02,PR,PRI,Puerto Rico
01/04/2020,1,4,2020,65,2,Puerto_Rico,PR,PRI,3195153,2020-04-01,PR,PRI,Puerto Rico
31/03/2020,31,3,2020,47,1,Puerto_Rico,PR,PRI,3195153,2020-03-31,PR,PRI,Puerto Rico
30/03/2020,30,3,2020,27,2,Puerto_Rico,PR,PRI,3195153,2020-03-30,PR,PRI,Puerto Rico
29/03/2020,29,3,2020,36,1,Puerto_Rico,PR,PRI,3195153,2020-03-29,PR,PRI,Puerto Rico
28/03/2020,28,3,2020,64,2,Puerto_Rico,PR,PRI,3195153,2020-03-28,PR,PRI,Puerto Rico
13/04/2020,13,4,2020,251,1,Qatar,QA,QAT,2781677,2020-04-13,QA,QAT,Qatar
12/04/2020,12,4,2020,216,0,Qatar,QA,QAT,2781677,2020-04-12,QA,QAT,Qatar
11/04/2020,11,4,2020,136,0,Qatar,QA,QAT,2781677,2020-04-11,QA,QAT,Qatar
10/04/2020,10,4,2020,166,0,Qatar,QA,QAT,2781677,2020-04-10,QA,QAT,Qatar
09/04/2020,9,4,2020,153,0,Qatar,QA,QAT,2781677,2020-04-09,QA,QAT,Qatar
08/04/2020,8,4,2020,225,2,Qatar,QA,QAT,2781677,2020-04-08,QA,QAT,Qatar
07/04/2020,7,4,2020,228,0,Qatar,QA,QAT,2781677,2020-04-07,QA,QAT,Qatar
06/04/2020,6,4,2020,279,1,Qatar,QA,QAT,2781677,2020-04-06,QA,QAT,Qatar
05/04/2020,5,4,2020,376,0,Qatar,QA,QAT,2781677,2020-04-05,QA,QAT,Qatar
04/04/2020,4,4,2020,0,0,Qatar,QA,QAT,2781677,2020-04-04,QA,QAT,Qatar
03/04/2020,3,4,2020,114,1,Qatar,QA,QAT,2781677,2020-04-03,QA,QAT,Qatar
02/04/2020,2,4,2020,54,0,Qatar,QA,QAT,2781677,2020-04-02,QA,QAT,Qatar
01/04/2020,1,4,2020,88,1,Qatar,QA,QAT,2781677,2020-04-01,QA,QAT,Qatar
31/03/2020,31,3,2020,59,0,Qatar,QA,QAT,2781677,2020-03-31,QA,QAT,Qatar
30/03/2020,30,3,2020,44,0,Qatar,QA,QAT,2781677,2020-03-30,QA,QAT,Qatar
29/03/2020,29,3,2020,28,1,Qatar,QA,QAT,2781677,2020-03-29,QA,QAT,Qatar
28/03/2020,28,3,2020,13,0,Qatar,QA,QAT,2781677,2020-03-28,QA,QAT,Qatar
27/03/2020,27,3,2020,12,0,Qatar,QA,QAT,2781677,2020-03-27,QA,QAT,Qatar
26/03/2020,26,3,2020,11,0,Qatar,QA,QAT,2781677,2020-03-26,QA,QAT,Qatar
25/03/2020,25,3,2020,25,0,Qatar,QA,QAT,2781677,2020-03-25,QA,QAT,Qatar
24/03/2020,24,3,2020,7,0,Qatar,QA,QAT,2781677,2020-03-24,QA,QAT,Qatar
23/03/2020,23,3,2020,13,0,Qatar,QA,QAT,2781677,2020-03-23,QA,QAT,Qatar
22/03/2020,22,3,2020,11,0,Qatar,QA,QAT,2781677,2020-03-22,QA,QAT,Qatar
21/03/2020,21,3,2020,10,0,Qatar,QA,QAT,2781677,2020-03-21,QA,QAT,Qatar
20/03/2020,20,3,2020,8,0,Qatar,QA,QAT,2781677,2020-03-20,QA,QAT,Qatar
19/03/2020,19,3,2020,10,0,Qatar,QA,QAT,2781677,2020-03-19,QA,QAT,Qatar
18/03/2020,18,3,2020,3,0,Qatar,QA,QAT,2781677,2020-03-18,QA,QAT,Qatar
17/03/2020,17,3,2020,38,0,Qatar,QA,QAT,2781677,2020-03-17,QA,QAT,Qatar
16/03/2020,16,3,2020,64,0,Qatar,QA,QAT,2781677,2020-03-16,QA,QAT,Qatar
15/03/2020,15,3,2020,17,0,Qatar,QA,QAT,2781677,2020-03-15,QA,QAT,Qatar
14/03/2020,14,3,2020,58,0,Qatar,QA,QAT,2781677,2020-03-14,QA,QAT,Qatar
12/03/2020,12,3,2020,238,0,Qatar,QA,QAT,2781677,2020-03-12,QA,QAT,Qatar
11/03/2020,11,3,2020,6,0,Qatar,QA,QAT,2781677,2020-03-11,QA,QAT,Qatar
10/03/2020,10,3,2020,3,0,Qatar,QA,QAT,2781677,2020-03-10,QA,QAT,Qatar
09/03/2020,9,3,2020,3,0,Qatar,QA,QAT,2781677,2020-03-09,QA,QAT,Qatar
08/03/2020,8,3,2020,1,0,Qatar,QA,QAT,2781677,2020-03-08,QA,QAT,Qatar
07/03/2020,7,3,2020,3,0,Qatar,QA,QAT,2781677,2020-03-07,QA,QAT,Qatar
04/03/2020,4,3,2020,5,0,Qatar,QA,QAT,2781677,2020-03-04,QA,QAT,Qatar
02/03/2020,2,3,2020,2,0,Qatar,QA,QAT,2781677,2020-03-02,QA,QAT,Qatar
01/03/2020,1,3,2020,1,0,Qatar,QA,QAT,2781677,2020-03-01,QA,QAT,Qatar
29/02/2020,29,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-29,QA,QAT,Qatar
28/02/2020,28,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-28,QA,QAT,Qatar
27/02/2020,27,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-27,QA,QAT,Qatar
26/02/2020,26,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-26,QA,QAT,Qatar
25/02/2020,25,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-25,QA,QAT,Qatar
24/02/2020,24,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-24,QA,QAT,Qatar
23/02/2020,23,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-23,QA,QAT,Qatar
22/02/2020,22,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-22,QA,QAT,Qatar
21/02/2020,21,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-21,QA,QAT,Qatar
20/02/2020,20,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-20,QA,QAT,Qatar
19/02/2020,19,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-19,QA,QAT,Qatar
18/02/2020,18,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-18,QA,QAT,Qatar
17/02/2020,17,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-17,QA,QAT,Qatar
16/02/2020,16,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-16,QA,QAT,Qatar
15/02/2020,15,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-15,QA,QAT,Qatar
14/02/2020,14,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-14,QA,QAT,Qatar
13/02/2020,13,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-13,QA,QAT,Qatar
12/02/2020,12,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-12,QA,QAT,Qatar
11/02/2020,11,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-11,QA,QAT,Qatar
10/02/2020,10,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-10,QA,QAT,Qatar
09/02/2020,9,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-09,QA,QAT,Qatar
08/02/2020,8,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-08,QA,QAT,Qatar
07/02/2020,7,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-07,QA,QAT,Qatar
06/02/2020,6,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-06,QA,QAT,Qatar
05/02/2020,5,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-05,QA,QAT,Qatar
04/02/2020,4,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-04,QA,QAT,Qatar
03/02/2020,3,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-03,QA,QAT,Qatar
02/02/2020,2,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-02,QA,QAT,Qatar
01/02/2020,1,2,2020,0,0,Qatar,QA,QAT,2781677,2020-02-01,QA,QAT,Qatar
31/01/2020,31,1,2020,0,0,Qatar,QA,QAT,2781677,2020-01-31,QA,QAT,Qatar
30/01/2020,30,1,2020,0,0,Qatar,QA,QAT,2781677,2020-01-30,QA,QAT,Qatar
29/01/2020,29,1,2020,0,0,Qatar,QA,QAT,2781677,2020-01-29,QA,QAT,Qatar
28/01/2020,28,1,2020,0,0,Qatar,QA,QAT,2781677,2020-01-28,QA,QAT,Qatar
27/01/2020,27,1,2020,0,0,Qatar,QA,QAT,2781677,2020-01-27,QA,QAT,Qatar
26/01/2020,26,1,2020,0,0,Qatar,QA,QAT,2781677,2020-01-26,QA,QAT,Qatar
25/01/2020,25,1,2020,0,0,Qatar,QA,QAT,2781677,2020-01-25,QA,QAT,Qatar
24/01/2020,24,1,2020,0,0,Qatar,QA,QAT,2781677,2020-01-24,QA,QAT,Qatar
